"105",10063000,21071,1
"106",10063000,22393,5
"107",10063000,22852,1
"108",10063000,26699,1
"109",10063000,3552,1
"110",10063000,4147,2
"111",10063000,5803,1
"112",10063000,679,3
"113",10063000,7820,2
"114",10063000,9838,1
"115",10064500,11776,1
"116",10064500,12220,4
"117",10064500,15512,1
"118",10064500,16550,1
"119",10064500,19897,1
"120",10064500,19974,1
"121",10064500,20154,1
"122",10064500,20411,1
"123",10064500,21865,3
"124",10064500,23531,2
"125",10064500,2436,1
"126",10064500,25830,2
"127",10064500,2683,2
"128",10064500,29231,2
"129",10064500,489,1
"130",10064500,5310,1
"131",10064500,6264,1
"132",10064500,8775,1
"133",10069500,10740,5
"134",10069500,11992,1
"135",10069500,14408,2
"136",10069500,15192,1
"137",10069500,15886,1
"138",10069500,16578,2
"139",10069500,18084,5
"140",10069500,18519,6
"141",10069500,19973,1
"142",10069500,22319,3
"143",10069500,22393,1
"144",10069500,2257,5
"145",10069500,23662,1
"146",10069500,24447,3
"147",10069500,2822,1
"148",10069500,4571,5
"149",10069500,6665,3
"150",10069500,6828,1
"151",10069500,8526,2
"152",10069500,8662,1
"153",10095000,1222,1
"154",10095000,1228,1
"155",10095000,12977,4
"156",10095000,13494,2
"157",10095000,14048,1
"158",10095000,14261,8
"159",10095000,14482,2
"160",10095000,16463,1
"161",10095000,16500,4
"162",10095000,17641,2
"163",10095000,17914,1
"164",10095000,17959,1
"165",10095000,1909,1
"166",10095000,19973,5
"167",10095000,20207,4
"168",10095000,21092,4
"169",10095000,21796,1
"170",10095000,2198,1
"171",10095000,22393,1
"172",10095000,22421,1
"173",10095000,24541,2
"174",10095000,24558,1
"175",10095000,24869,3
"176",10095000,25309,1
"177",10095000,25372,2
"178",10095000,26114,3
"179",10095000,26516,1
"180",10095000,26699,5
"181",10095000,27060,4
"182",10095000,27117,1
"183",10095000,28230,1
"184",10095000,2836,5
"185",10095000,28653,2
"186",10095000,29099,1
"187",10095000,3228,2
"188",10095000,3627,1
"189",10095000,3740,1
"190",10095000,4571,1
"191",10095000,4953,2
"192",10095000,6203,1
"193",10095000,6792,1
"194",10095000,7868,4
"195",10095000,7963,1
"196",10095000,8278,2
"197",10112000,11780,1
"198",10112000,17117,1
"199",10112000,2326,1
"200",10112000,2471,5
"201",10112000,9817,4
"202",10119250,10225,1
"203",10119250,14261,1
"204",10119250,1831,1
"205",10119250,19974,2
"206",10119250,22240,1
"207",10119250,8816,1
"208",10185000,10151,1
"209",10185000,10760,1
"210",10185000,11029,3
"211",10185000,11196,1
"212",10185000,1479,1
"213",10185000,17582,4
"214",10185000,19294,2
"215",10185000,21672,1
"216",10185000,25770,2
"217",10185000,2593,1
"218",10185000,2739,1
"219",10185000,27448,2
"220",10185000,27912,1
"221",10185000,29001,1
"222",10185000,4887,1
"223",10185000,6051,3
"224",10185000,6104,4
"225",10185000,7868,4
"226",10185000,8689,1
"227",10185750,14806,1
"228",10185750,24284,1
"229",10185750,3438,1
"230",10185750,5151,1
"231",10185750,9290,2
"232",10212500,12927,4
"233",10212500,15614,3
"234",10212500,18730,3
"235",10212500,24081,4
"236",10224750,15089,1
"237",10224750,20180,1
"238",10224750,20831,1
"239",10224750,21336,4
"240",10224750,22280,2
"241",10224750,24221,2
"242",10224750,24385,2
"243",10224750,24428,2
"244",10224750,25960,5
"245",10224750,2613,5
"246",10224750,26523,1
"247",10224750,3382,1
"248",10224750,4571,1
"249",10224750,4761,5
"250",10224750,7354,1
"251",10229250,11194,1
"252",10229250,11888,1
"253",10229250,13070,1
"254",10229250,13793,4
"255",10229250,14144,1
"256",10229250,15663,1
"257",10229250,18346,1
"258",10229250,18361,3
"259",10229250,18805,4
"260",10229250,18967,1
"261",10229250,19021,1
"262",10229250,19416,2
"263",10229250,1996,1
"264",10229250,20207,1
"265",10229250,21788,3
"266",10229250,21954,1
"267",10229250,21975,1
"268",10229250,2198,1
"269",10229250,22359,1
"270",10229250,23214,1
"271",10229250,23831,1
"272",10229250,24306,4
"273",10229250,26559,1
"274",10229250,27452,2
"275",10229250,28008,1
"276",10229250,28463,1
"277",10229250,28641,1
"278",10229250,28653,1
"279",10229250,2963,1
"280",10229250,4351,1
"281",10229250,4571,1
"282",10229250,6274,1
"283",10229250,6908,2
"284",10229250,7070,1
"285",10229250,8278,1
"286",10229250,8357,1
"287",10229250,8739,4
"288",10229250,9030,2
"289",10234000,10014,1
"290",10234000,10176,2
"291",10234000,10335,1
"292",10234000,10673,2
"293",10234000,11151,1
"294",10234000,11211,1
"295",10234000,11329,1
"296",10234000,11357,1
"297",10234000,11604,1
"298",10234000,11665,2
"299",10234000,11801,2
"300",10234000,11888,1
"301",10234000,12410,1
"302",10234000,1293,1
"303",10234000,13070,1
"304",10234000,13773,1
"305",10234000,13878,1
"306",10234000,13942,4
"307",10234000,14242,1
"308",10234000,14446,1
"309",10234000,14646,2
"310",10234000,15191,1
"311",10234000,15449,1
"312",10234000,15584,1
"313",10234000,15734,1
"314",10234000,1666,1
"315",10234000,16668,1
"316",10234000,16846,1
"317",10234000,17581,2
"318",10234000,17718,1
"319",10234000,17945,1
"320",10234000,18024,2
"321",10234000,18167,1
"322",10234000,18275,1
"323",10234000,18289,1
"324",10234000,18665,2
"325",10234000,18805,4
"326",10234000,19325,1
"327",10234000,19416,2
"328",10234000,19920,1
"329",10234000,19955,3
"330",10234000,20221,2
"331",10234000,20408,2
"332",10234000,20979,1
"333",10234000,21092,3
"334",10234000,21565,4
"335",10234000,21623,1
"336",10234000,21693,1
"337",10234000,22168,2
"338",10234000,22533,1
"339",10234000,2262,1
"340",10234000,22749,1
"341",10234000,23015,1
"342",10234000,23071,1
"343",10234000,23214,1
"344",10234000,23928,1
"345",10234000,24409,5
"346",10234000,24457,1
"347",10234000,24522,1
"348",10234000,24816,1
"349",10234000,24869,4
"350",10234000,25090,1
"351",10234000,25214,4
"352",10234000,25311,1
"353",10234000,25840,1
"354",10234000,25905,1
"355",10234000,26005,3
"356",10234000,26619,1
"357",10234000,26754,1
"358",10234000,26789,1
"359",10234000,27165,1
"360",10234000,27261,1
"361",10234000,27487,3
"362",10234000,27567,1
"363",10234000,27629,1
"364",10234000,27791,2
"365",10234000,27819,1
"366",10234000,28401,1
"367",10234000,28803,1
"368",10234000,29128,1
"369",10234000,29385,1
"370",10234000,2942,4
"371",10234000,3032,4
"372",10234000,3105,1
"373",10234000,3178,1
"374",10234000,3300,1
"375",10234000,3324,4
"376",10234000,3449,4
"377",10234000,3536,1
"378",10234000,3626,2
"379",10234000,3719,6
"380",10234000,4039,6
"381",10234000,4137,1
"382",10234000,4953,4
"383",10234000,5848,1
"384",10234000,6070,1
"385",10234000,7047,1
"386",10234000,7408,1
"387",10234000,7465,1
"388",10234000,7762,1
"389",10234000,7914,2
"390",10234000,8176,4
"391",10234000,8219,1
"392",10234000,8637,1
"393",10234000,8641,2
"394",10234000,8692,5
"395",10234000,9111,2
"396",10234000,9340,4
"397",10234000,9563,1
"398",10234000,9640,1
"399",1025250,15145,1
"400",1025250,16672,2
"401",1025250,17153,1
"402",1025250,17945,1
"403",1025250,22723,1
"404",1025250,24004,1
"405",1025250,2669,1
"406",1025250,29163,2
"407",1025250,4014,2
"408",1025250,5416,1
"409",1025250,7025,1
"410",1025250,840,1
"411",1025250,8869,1
"412",10257500,26135,3
"413",10257500,28568,1
"414",10257500,29001,1
"415",10261750,10872,1
"416",10261750,11347,1
"417",10261750,11679,4
"418",10261750,11849,1
"419",10261750,1222,6
"420",10261750,12220,2
"421",10261750,13070,1
"422",10261750,13450,1
"423",10261750,13793,3
"424",10261750,13888,2
"425",10261750,14065,1
"426",10261750,14261,8
"427",10261750,14573,2
"428",10261750,14894,1
"429",10261750,15645,5
"430",10261750,16331,2
"431",10261750,17061,4
"432",10261750,17348,5
"433",10261750,17405,4
"434",10261750,18024,5
"435",10261750,18084,1
"436",10261750,19394,6
"437",10261750,19453,1
"438",10261750,20551,4
"439",10261750,20826,1
"440",10261750,21336,2
"441",10261750,21657,1
"442",10261750,21881,1
"443",10261750,2217,1
"444",10261750,23779,1
"445",10261750,2432,3
"446",10261750,24541,1
"447",10261750,25366,1
"448",10261750,25424,1
"449",10261750,26180,1
"450",10261750,26197,2
"451",10261750,27448,3
"452",10261750,27508,2
"453",10261750,27760,1
"454",10261750,282,4
"455",10261750,28270,6
"456",10261750,2898,1
"457",10261750,29099,2
"458",10261750,29363,1
"459",10261750,3228,1
"460",10261750,3288,1
"461",10261750,3438,5
"462",10261750,3627,4
"463",10261750,3647,1
"464",10261750,4302,4
"465",10261750,4571,1
"466",10261750,476,1
"467",10261750,5667,2
"468",10261750,5845,1
"469",10261750,6203,1
"470",10261750,6948,1
"471",10261750,7105,2
"472",10261750,7230,4
"473",10261750,7817,2
"474",10261750,8689,1
"475",10261750,8737,1
"476",10261750,911,1
"477",10264750,14020,1
"478",10264750,14930,3
"479",10264750,29203,1
"480",10297000,18075,8
"481",10297000,18281,1
"482",10297000,19023,2
"483",10297000,19093,1
"484",10297000,20636,4
"485",10297000,21952,2
"486",10297000,23777,2
"487",10297000,2386,4
"488",10297000,2410,3
"489",10297000,24517,2
"490",10297000,25151,1
"491",10297000,25221,1
"492",10297000,25270,2
"493",10297000,26000,4
"494",10297000,27056,8
"495",10297000,27483,1
"496",10297000,28463,2
"497",10297000,29032,1
"498",10297000,3759,1
"499",10297000,4324,1
"500",10297000,599,1
"501",10297000,6309,1
"502",10297000,6988,3
"503",10297000,7311,3
"504",10297000,7737,1
"505",10297000,9609,1
"506",10302500,12162,1
"507",10302500,12514,1
"508",10302500,12754,3
"509",10302500,13020,1
"510",10302500,13576,3
"511",10302500,14065,6
"512",10302500,14523,1
"513",10302500,14567,2
"514",10302500,14580,1
"515",10302500,15534,1
"516",10302500,15606,1
"517",10302500,15980,1
"518",10302500,18167,5
"519",10302500,20631,1
"520",10302500,21110,1
"521",10302500,22958,1
"522",10302500,23235,3
"523",10302500,2410,1
"524",10302500,24503,1
"525",10302500,26087,6
"526",10302500,2626,3
"527",10302500,2669,3
"528",10302500,28164,8
"529",10302500,4691,2
"530",10302500,6630,4
"531",10302500,679,5
"532",10302500,7071,1
"533",10302500,7409,5
"534",10302500,7552,1
"535",10302500,7917,3
"536",10302500,8163,1
"537",10302500,8689,5
"538",10309250,10999,5
"539",10309250,11329,2
"540",10309250,11605,1
"541",10309250,18024,2
"542",10309250,21336,1
"543",10309250,21462,1
"544",10309250,21796,1
"545",10309250,2234,1
"546",10309250,22831,2
"547",10309250,23045,1
"548",10309250,24669,1
"549",10309250,25910,2
"550",10309250,2669,1
"551",10309250,27791,4
"552",10309250,28899,1
"553",10309250,290,1
"554",10309250,29099,1
"555",10309250,29473,1
"556",10309250,5043,4
"557",10309250,6918,1
"558",10309250,7105,1
"559",10309250,8089,3
"560",10309250,8339,1
"561",10309250,9472,2
"562",10309250,9714,2
"563",10312750,12052,1
"564",10312750,1237,1
"565",10312750,12886,5
"566",10312750,1403,1
"567",10312750,1554,1
"568",10312750,15608,1
"569",10312750,16483,1
"570",10312750,16518,1
"571",10312750,17547,8
"572",10312750,1797,1
"573",10312750,18730,2
"574",10312750,18805,1
"575",10312750,19732,1
"576",10312750,20146,1
"577",10312750,20367,6
"578",10312750,21636,1
"579",10312750,22319,4
"580",10312750,22489,3
"581",10312750,22889,2
"582",10312750,23321,1
"583",10312750,25260,6
"584",10312750,282,1
"585",10312750,28201,4
"586",10312750,28985,1
"587",10312750,29547,1
"588",10312750,4949,5
"589",10312750,5341,1
"590",10312750,5529,1
"591",10312750,5680,4
"592",10312750,6154,2
"593",10312750,7868,5
"594",10312750,9242,1
"595",10312750,9486,3
"596",10312750,9563,4
"597",10322250,12587,3
"598",10322250,13784,1
"599",10322250,18197,1
"600",10322250,1880,4
"601",10322250,23793,1
"602",10322250,24409,1
"603",10322250,26394,1
"604",10322250,27392,1
"605",10322250,27508,1
"606",10322250,28967,5
"607",10322250,5185,8
"608",10322250,679,2
"609",10322250,7868,1
"610",10322250,9111,2
"611",10322250,9864,1
"612",10393750,10122,1
"613",10393750,10136,1
"614",10393750,11080,1
"615",10393750,11524,1
"616",10393750,12316,2
"617",10393750,12560,2
"618",10393750,12870,2
"619",10393750,14447,1
"620",10393750,15988,1
"621",10393750,16500,1
"622",10393750,17531,3
"623",10393750,19453,1
"624",10393750,20300,2
"625",10393750,2159,1
"626",10393750,2437,6
"627",10393750,25770,1
"628",10393750,2610,1
"629",10393750,2683,1
"630",10393750,27168,2
"631",10393750,27261,1
"632",10393750,28041,1
"633",10393750,28641,1
"634",10393750,28992,4
"635",10393750,29541,1
"636",10393750,3438,5
"637",10393750,4479,3
"638",10393750,504,1
"639",10393750,5680,1
"640",10393750,6037,1
"641",10393750,7868,4
"642",10393750,8680,1
"643",10393750,8980,1
"644",10401500,10059,1
"645",10401500,11059,1
"646",10401500,11080,2
"647",10401500,11901,1
"648",10401500,1222,2
"649",10401500,12449,1
"650",10401500,13394,6
"651",10401500,14855,1
"652",10401500,1583,5
"653",10401500,15886,1
"654",10401500,1591,3
"655",10401500,16463,1
"656",10401500,16965,2
"657",10401500,17959,6
"658",10401500,18075,1
"659",10401500,18465,5
"660",10401500,18743,1
"661",10401500,19692,1
"662",10401500,19702,1
"663",10401500,19920,3
"664",10401500,2033,1
"665",10401500,22950,12
"666",10401500,23086,1
"667",10401500,23770,2
"668",10401500,24107,4
"669",10401500,24541,2
"670",10401500,25263,1
"671",10401500,25733,1
"672",10401500,26007,1
"673",10401500,26788,1
"674",10401500,26959,1
"675",10401500,28129,1
"676",10401500,28710,1
"677",10401500,28769,1
"678",10401500,323,1
"679",10401500,3697,1
"680",10401500,414,2
"681",10401500,4775,1
"682",10401500,5848,2
"683",10401500,7868,2
"684",10401500,8446,2
"685",10401500,8477,2
"686",10401500,8719,4
"687",10401500,8896,1
"688",10401500,9972,1
"689",10443000,1080,1
"690",10443000,17747,3
"691",10443000,20411,1
"692",10443000,21110,2
"693",10443000,23475,2
"694",10443000,24477,1
"695",10443000,2471,1
"696",10443000,26735,1
"697",10443000,28985,4
"698",10443000,8495,1
"699",10443000,934,3
"700",10443000,9555,1
"701",1046250,10390,2
"702",1046250,10678,4
"703",1046250,1140,1
"704",1046250,11670,1
"705",1046250,13554,1
"706",1046250,15401,1
"707",1046250,16205,2
"708",1046250,17214,4
"709",1046250,18075,1
"710",1046250,21110,1
"711",1046250,21152,1
"712",1046250,2257,4
"713",1046250,24087,2
"714",1046250,2432,2
"715",1046250,24503,3
"716",1046250,24711,1
"717",1046250,25488,1
"718",1046250,26146,2
"719",1046250,27261,1
"720",1046250,27508,4
"721",1046250,27603,1
"722",1046250,27791,5
"723",1046250,3228,1
"724",1046250,4324,1
"725",1046250,4571,4
"726",1046250,4637,1
"727",1046250,5590,1
"728",1046250,6621,5
"729",1046250,679,4
"730",1047000,10795,1
"731",1047000,18095,1
"732",1047000,25770,1
"733",1047000,5012,1
"734",10477000,14863,1
"735",10477000,16222,1
"736",10477000,18926,1
"737",10477000,21562,2
"738",10477000,23045,1
"739",10477000,27151,1
"740",10477000,5912,1
"741",10477000,8007,1
"742",10492250,10340,2
"743",10492250,10381,1
"744",10492250,10404,1
"745",10492250,11029,1
"746",10492250,11061,5
"747",10492250,11073,1
"748",10492250,11078,1
"749",10492250,11176,4
"750",10492250,11345,3
"751",10492250,11380,1
"752",10492250,11436,1
"753",10492250,11573,1
"754",10492250,11670,4
"755",10492250,11687,1
"756",10492250,11793,2
"757",10492250,11857,1
"758",10492250,11888,1
"759",10492250,11951,1
"760",10492250,11963,2
"761",10492250,12259,4
"762",10492250,12271,2
"763",10492250,12285,1
"764",10492250,12352,3
"765",10492250,12489,1
"766",10492250,12557,1
"767",10492250,12586,1
"768",10492250,12674,1
"769",10492250,12717,1
"770",10492250,12731,1
"771",10492250,12895,2
"772",10492250,12977,2
"773",10492250,13059,1
"774",10492250,13067,2
"775",10492250,13461,1
"776",10492250,13489,1
"777",10492250,13647,1
"778",10492250,13701,2
"779",10492250,13776,2
"780",10492250,13793,1
"781",10492250,13997,1
"782",10492250,14511,1
"783",10492250,14581,3
"784",10492250,14856,1
"785",10492250,14875,1
"786",10492250,14956,1
"787",10492250,15298,1
"788",10492250,15362,1
"789",10492250,15547,1
"790",10492250,15661,1
"791",10492250,15773,2
"792",10492250,16103,1
"793",10492250,16136,3
"794",10492250,16944,1
"795",10492250,17181,1
"796",10492250,17195,1
"797",10492250,17394,1
"798",10492250,17446,1
"799",10492250,17747,1
"800",10492250,17924,1
"801",10492250,17995,1
"802",10492250,18026,1
"803",10492250,18157,1
"804",10492250,18217,2
"805",10492250,18237,3
"806",10492250,18418,1
"807",10492250,18562,1
"808",10492250,18668,1
"809",10492250,18730,3
"810",10492250,18736,1
"811",10492250,18805,2
"812",10492250,18937,1
"813",10492250,19021,1
"814",10492250,19284,1
"815",10492250,19394,1
"816",10492250,19661,1
"817",10492250,19692,2
"818",10492250,19702,1
"819",10492250,19962,1
"820",10492250,19973,4
"821",10492250,19974,1
"822",10492250,20029,1
"823",10492250,20104,1
"824",10492250,20154,2
"825",10492250,20201,1
"826",10492250,20359,3
"827",10492250,20411,1
"828",10492250,20454,4
"829",10492250,20484,1
"830",10492250,20555,4
"831",10492250,20696,1
"832",10492250,20897,2
"833",10492250,21140,1
"834",10492250,21332,4
"835",10492250,21336,2
"836",10492250,21337,2
"837",10492250,21351,1
"838",10492250,21372,1
"839",10492250,21400,1
"840",10492250,215,2
"841",10492250,21565,1
"842",10492250,21865,1
"843",10492250,21973,1
"844",10492250,22016,1
"845",10492250,22088,1
"846",10492250,22194,1
"847",10492250,22266,4
"848",10492250,22280,1
"849",10492250,22393,1
"850",10492250,22843,2
"851",10492250,23007,1
"852",10492250,23031,1
"853",10492250,23076,2
"854",10492250,23207,1
"855",10492250,23321,2
"856",10492250,23338,2
"857",10492250,23549,1
"858",10492250,23662,5
"859",10492250,23793,4
"860",10492250,24015,1
"861",10492250,2416,1
"862",10492250,24196,1
"863",10492250,24359,1
"864",10492250,24392,1
"865",10492250,24471,3
"866",10492250,24601,1
"867",10492250,24602,2
"868",10492250,24625,1
"869",10492250,24726,2
"870",10492250,24816,1
"871",10492250,24975,1
"872",10492250,24984,5
"873",10492250,25099,4
"874",10492250,25193,1
"875",10492250,25249,1
"876",10492250,25260,4
"877",10492250,25267,1
"878",10492250,2535,1
"879",10492250,25372,3
"880",10492250,25424,2
"881",10492250,25488,4
"882",10492250,25540,1
"883",10492250,25917,1
"884",10492250,25960,1
"885",10492250,26114,2
"886",10492250,26172,4
"887",10492250,26464,6
"888",10492250,2655,4
"889",10492250,26559,2
"890",10492250,26561,1
"891",10492250,26618,4
"892",10492250,26659,4
"893",10492250,26728,4
"894",10492250,26802,1
"895",10492250,26989,1
"896",10492250,27149,1
"897",10492250,27188,2
"898",10492250,27319,1
"899",10492250,2739,1
"900",10492250,27448,1
"901",10492250,27452,1
"902",10492250,27508,3
"903",10492250,27514,1
"904",10492250,27615,2
"905",10492250,28227,2
"906",10492250,28324,1
"907",10492250,28334,1
"908",10492250,28441,1
"909",10492250,28467,1
"910",10492250,28662,2
"911",10492250,28675,4
"912",10492250,28752,1
"913",10492250,28967,1
"914",10492250,29099,4
"915",10492250,29155,1
"916",10492250,29265,3
"917",10492250,2927,1
"918",10492250,29314,1
"919",10492250,29344,1
"920",10492250,2971,1
"921",10492250,3135,1
"922",10492250,3176,2
"923",10492250,3181,1
"924",10492250,3228,5
"925",10492250,3390,3
"926",10492250,3534,1
"927",10492250,3665,2
"928",10492250,3720,3
"929",10492250,3740,2
"930",10492250,3827,4
"931",10492250,4125,1
"932",10492250,4220,2
"933",10492250,4259,1
"934",10492250,4479,1
"935",10492250,4509,1
"936",10492250,4571,4
"937",10492250,4949,5
"938",10492250,4958,1
"939",10492250,530,1
"940",10492250,5336,2
"941",10492250,5357,4
"942",10492250,5655,1
"943",10492250,5798,1
"944",10492250,5813,4
"945",10492250,599,1
"946",10492250,5995,1
"947",10492250,6080,2
"948",10492250,6096,1
"949",10492250,6177,1
"950",10492250,6246,1
"951",10492250,6290,1
"952",10492250,6597,1
"953",10492250,679,3
"954",10492250,6842,2
"955",10492250,6908,2
"956",10492250,6918,1
"957",10492250,6927,1
"958",10492250,6947,1
"959",10492250,7090,3
"960",10492250,7552,2
"961",10492250,7611,3
"962",10492250,7747,2
"963",10492250,778,1
"964",10492250,7856,1
"965",10492250,7868,4
"966",10492250,8025,1
"967",10492250,8173,1
"968",10492250,8219,1
"969",10492250,8236,1
"970",10492250,8278,1
"971",10492250,834,4
"972",10492250,8359,1
"973",10492250,8637,1
"974",10492250,8680,1
"975",10492250,8689,3
"976",10492250,8717,2
"977",10492250,8719,1
"978",10492250,8775,1
"979",10492250,8943,1
"980",10492250,8996,5
"981",10492250,9030,1
"982",10492250,911,3
"983",10492250,9563,1
"984",10492250,9657,1
"985",10492250,9709,1
"986",10492250,9929,1
"987",10513000,21186,2
"988",10513000,5429,2
"989",10513000,6147,1
"990",10521000,10225,4
"991",10521000,10338,1
"992",10521000,10409,4
"993",10521000,10480,2
"994",10521000,10560,1
"995",10521000,10586,1
"996",10521000,10718,1
"997",10521000,10736,2
"998",10521000,11138,3
"999",10521000,11615,3
"1000",10521000,12410,1
"1001",10521000,12431,1
"1002",10521000,12709,1
"1003",10521000,1272,1
"1004",10521000,13779,4
"1005",10521000,13853,1
"1006",10521000,14020,1
"1007",10521000,14065,4
"1008",10521000,14389,1
"1009",10521000,14415,2
"1010",10521000,14952,2
"1011",10521000,15558,1
"1012",10521000,15874,4
"1013",10521000,16104,1
"1014",10521000,16346,2
"1015",10521000,16578,1
"1016",10521000,16640,1
"1017",10521000,16754,1
"1018",10521000,16936,1
"1019",10521000,16997,2
"1020",10521000,17028,1
"1021",10521000,17835,1
"1022",10521000,18575,4
"1023",10521000,18577,1
"1024",10521000,18611,4
"1025",10521000,18697,2
"1026",10521000,18805,2
"1027",10521000,18843,1
"1028",10521000,18946,2
"1029",10521000,19047,2
"1030",10521000,19105,5
"1031",10521000,1926,1
"1032",10521000,19284,4
"1033",10521000,19328,1
"1034",10521000,19509,2
"1035",10521000,19867,4
"1036",10521000,20699,1
"1037",10521000,21315,3
"1038",10521000,21565,1
"1039",10521000,21620,1
"1040",10521000,22016,1
"1041",10521000,22843,1
"1042",10521000,23026,1
"1043",10521000,2303,1
"1044",10521000,23076,4
"1045",10521000,23333,1
"1046",10521000,23475,1
"1047",10521000,24196,2
"1048",10521000,24849,1
"1049",10521000,24856,1
"1050",10521000,25267,1
"1051",10521000,25289,4
"1052",10521000,25309,1
"1053",10521000,25415,3
"1054",10521000,25523,1
"1055",10521000,25651,2
"1056",10521000,25770,4
"1057",10521000,25884,1
"1058",10521000,26067,3
"1059",10521000,26169,4
"1060",10521000,26416,1
"1061",10521000,26716,1
"1062",10521000,26788,1
"1063",10521000,2699,2
"1064",10521000,27863,1
"1065",10521000,27906,1
"1066",10521000,27985,3
"1067",10521000,2805,1
"1068",10521000,28230,1
"1069",10521000,28340,3
"1070",10521000,29331,1
"1071",10521000,3350,2
"1072",10521000,362,3
"1073",10521000,4052,1
"1074",10521000,4290,2
"1075",10521000,4293,1
"1076",10521000,4476,1
"1077",10521000,4986,1
"1078",10521000,5429,1
"1079",10521000,5506,2
"1080",10521000,6656,1
"1081",10521000,6856,3
"1082",10521000,7090,1
"1083",10521000,7504,1
"1084",10521000,7868,4
"1085",10521000,8307,4
"1086",10521000,8689,1
"1087",10521000,8978,1
"1088",10521000,9045,5
"1089",10521000,9048,1
"1090",10521000,9786,2
"1091",10521000,9829,1
"1092",10533750,10646,4
"1093",10533750,10872,1
"1094",10533750,11225,1
"1095",10533750,11864,1
"1096",10533750,13450,1
"1097",10533750,1372,1
"1098",10533750,14120,1
"1099",10533750,14261,5
"1100",10533750,15118,1
"1101",10533750,17181,1
"1102",10533750,18233,1
"1103",10533750,20386,4
"1104",10533750,20750,1
"1105",10533750,22113,1
"1106",10533750,22319,1
"1107",10533750,22359,2
"1108",10533750,23407,1
"1109",10533750,24026,4
"1110",10533750,24385,1
"1111",10533750,25648,1
"1112",10533750,26288,1
"1113",10533750,2655,1
"1114",10533750,26972,4
"1115",10533750,27346,4
"1116",10533750,27508,2
"1117",10533750,28453,1
"1118",10533750,290,1
"1119",10533750,29001,1
"1120",10533750,29099,3
"1121",10533750,3032,2
"1122",10533750,360,1
"1123",10533750,3633,2
"1124",10533750,3719,1
"1125",10533750,4052,1
"1126",10533750,5086,1
"1127",10533750,5848,1
"1128",10533750,7611,1
"1129",10533750,9894,1
"1130",10539250,10176,3
"1131",10539250,14020,8
"1132",10539250,16136,1
"1133",10539250,19360,1
"1134",10539250,24344,4
"1135",10539250,25372,1
"1136",10539250,2812,3
"1137",10539250,4220,1
"1138",10539250,5779,1
"1139",10539250,8702,1
"1140",10546500,21838,1
"1141",10566000,11204,5
"1142",10566000,16082,1
"1143",10566000,17718,1
"1144",10566000,18024,4
"1145",10566000,19061,1
"1146",10566000,19440,1
"1147",10566000,21444,1
"1148",10566000,2319,4
"1149",10566000,3854,5
"1150",10566000,4053,1
"1151",10566000,5370,1
"1152",10566000,629,1
"1153",10566000,6461,2
"1154",10566000,7479,2
"1155",10566000,7654,3
"1156",10566000,7868,5
